date_crawl,link,title,price,rating,provider,ort,start_buch,end_buch,event
2023-04-01,title_728164741000755479,Privatzimmer in München,98 CHF ,4.75 (28),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_23089219,Privatzimmer in Taufkirchen,62 CHF ,4.76 (276),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_44029736,Hotelzimmer in München,151 CHF ,4.74 (68),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_842614858114013991,Wohnung in München,100 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_42402943,Hotelzimmer in München,139 CHF ,,Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_23637470,Wohnung in München,128 CHF ,4.34 (112),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_687650922108641907,Wohnung in Unterschleißheim,85 CHF ,4.88 (16),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_841821303726936443,Privatzimmer in München,77 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_674415144655761168,Privatzimmer in Oberschleißheim,81 CHF ,4.48 (27),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_6606521,Privatzimmer in München,79 CHF ,4.41 (184),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_827597439707136013,Wohnung in München,86 CHF ,4.67 (6),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_31334850,Wohnung in München,,4.45 (159),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_835363943148073887,Wohnung in München,135 CHF ,5.0 (3),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_48619762,Hotelzimmer in Aschheim,92 CHF ,4.71 (740),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_44590907,Privatzimmer in München,69 CHF ,4.77 (70),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_11669266,Privatzimmer in München,101 CHF ,4.95 (219),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_32975564,Privatzimmer in Grasbrunn,63 CHF ,4.89 (133),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_8353173,Privatzimmer in München,144 CHF ,4.93 (194),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_810938900572920663,Wohnung in Unterföhring,153 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_19596482,Wohnung in München,119 CHF ,4.5 (211),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_37211013,Wohnung in München,91 CHF ,4.63 (35),NA,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_712761171441261291,Privatzimmer in München,109 CHF ,4.6 (5),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_749323909581933790,Eigentumswohnung in München,132 CHF ,,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_26544894,Privatzimmer in München,109 CHF ,4.78 (49),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_20671608,Privatzimmer in Poing,92 CHF ,4.94 (203),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_662920655910146094,Privatzimmer in München,109 CHF ,4.93 (40),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_53100572,Wohnung in München,136 CHF ,4.82 (99),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_838469944479458228,Wohnung in München,115 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_11015816,Privatzimmer in München,92 CHF ,4.95 (221),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_31200734,Eigentumswohnung in München,109 CHF ,4.83 (83),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_779638063050774464,Privatzimmer in München,98 CHF ,5.0 (4),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_43297777,Wohnung in Karlsfeld,98 CHF ,4.78 (54),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_38874108,Privatzimmer in München,86 CHF ,4.96 (75),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_52169194,Privatzimmer in München,69 CHF ,4.48 (89),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_799890033159486893,Wohnung in Aschheim,114 CHF ,,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_53338875,Privatzimmer in München,115 CHF ,5.0 (20),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_30363681,Hotelzimmer in München,157 CHF ,4.35 (1038),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_660674276349579012,Wohnung in München,,4.34 (41),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_691922747291322053,Eigentumswohnung in München,183 CHF ,4.94 (16),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_656568,Privatzimmer in Unterschleißheim,78 CHF ,4.84 (265),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_15152410,Wohnung in München,157 CHF ,4.69 (185),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_46115877,Privatzimmer in München,70 CHF ,4.64 (96),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_852991636577189777,Wohnung in München,154 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_642482516724822717,Wohnung in München,,4.92 (13),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_812228941677382511,Privatzimmer in München,77 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_691744759210691141,Wohnung in Garching bei München,,5.0 (5),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_656574540257593411,Privatzimmer in München,121 CHF ,5.0 (10),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_706319502567300882,Privatzimmer in München,126 CHF ,4.33 (3),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_625838199883941505,Wohnung in München,160 CHF ,4.18 (11),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_716745553970480667,Privatzimmer in München,81 CHF ,4.11 (18),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_30459340,Hotelzimmer in München,139 CHF ,4.74 (258),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_19772622,Wohnung in München,115 CHF ,4.73 (215),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_712718730809057240,Privatzimmer in Neubiberg,86 CHF ,4.78 (9),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_853363132943155295,Wohnung in Aschheim,97 CHF ,Neu,NA,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_38672590,Wohnung in München,117 CHF ,4.82 (118),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_678985025932552425,Wohnung in München,132 CHF ,4.4 (10),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_707736323890533743,Privatzimmer in Unterhaching,76 CHF ,4.8 (5),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_847657050730460954,Privatzimmer in München,78 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_618678086362290288,Wohnung in München,,5.0 (3),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_715003986377726724,Wohnung in München,172 CHF ,5.0 (11),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_49603401,Hotelzimmer in München,216 CHF ,4.78 (298),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_33329549,Privatzimmer in München,98 CHF ,4.67 (7),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_43660063,Wohnung in München,119 CHF ,4.66 (53),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_634483968249859660,Privatzimmer in München,133 CHF ,4.72 (18),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_39794389,Hotelzimmer in München,163 CHF ,4.61 (46),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_853700533036352777,Privatzimmer in Gröbenzell,83 CHF ,Neu,Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_39957677,Gemeinsames Zimmer in München,147 CHF ,4.75 (118),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_721035681373308551,Eigentumswohnung in München,218 CHF ,4.62 (13),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_585830376099857756,Wohnung in München,172 CHF ,4.31 (64),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_52141450,Hotelzimmer in München,148 CHF ,4.65 (26),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_646282944961528309,Privatzimmer in Garching bei München,92 CHF ,4.64 (25),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_48142001,Wohnung in München,119 CHF ,4.49 (41),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_20049843,Privatzimmer in München,,4.39 (36),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_43967828,Wohnung in München,,4.79 (19),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_23689042,Wohnung in Ottobrunn,109 CHF ,4.7 (31),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_851985599676002677,Wohnung in München,201 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_33792601,Privatzimmer in München,113 CHF ,5.0 (21),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_781649852359130480,Wohnung in Unterföhring,208 CHF ,4.77 (13),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_45074457,Hotelzimmer in München,224 CHF ,4.85 (20),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_681014880460251136,Privatzimmer in Holzkirchen,81 CHF ,4.89 (9),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_194533,Wohnung in München,137 CHF ,4.74 (57),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_29914721,Privatzimmer in Grasbrunn,109 CHF ,5.0 (32),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_697903662243675732,Eigentumswohnung in München,190 CHF ,4.41 (17),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_710750823953280799,Privatzimmer in München,155 CHF ,4.75 (4),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_37651812,Privatzimmer in Gauting,88 CHF ,4.85 (46),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_831858616742228131,Wohnung in München,203 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_10428117,Wohnung in München,235 CHF ,4.88 (51),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_831076967022168148,Wohnung in Ottobrunn,152 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_714180066078984694,Eigentumswohnung in Dachau,,5.0 (3),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_53208131,Privatzimmer in München,109 CHF ,4.95 (42),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_707267622726541111,Privatzimmer in München,95 CHF ,4.79 (19),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_704376041687201813,Wohnung in Brunnthal,137 CHF ,4.9 (21),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_651154264478007204,Privatzimmer in Oberschleißheim,81 CHF ,4.6 (42),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_847520951159402265,Wohnung in München,265 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_40189354,Hotelzimmer in München,242 CHF ,4.59 (279),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_857988783031566905,Wohnung in München,,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_718128661668161628,Privatzimmer in München,69 CHF ,4.8 (5),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_35249362,Hotelzimmer in München,113 CHF ,4.75 (4),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_745316984086698960,Wohnung in Eurasburg,123 CHF ,5.0 (5),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_41710827,Wohnung in München,154 CHF ,4.55 (289),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_30907740,Hotelzimmer in München,139 CHF ,4.68 (34),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_716030580861909785,Wohnung in München,218 CHF ,4.5 (12),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_649267774635304737,Privatzimmer in Oberschleißheim,104 CHF ,4.52 (71),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_795642020801209511,Privatzimmer in München,68 CHF ,5.0 (3),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_608462960865161996,Privatzimmer in Oberschleißheim,104 CHF ,5.0 (4),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_36169728,Wohnung in München,134 CHF ,,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_850590956168111654,Wohnung in München,212 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_5436755,Privatzimmer in München,114 CHF ,4.76 (29),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_43093587,Privatzimmer in München,,4.78 (78),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_708788467760505327,Privatzimmer in München,121 CHF ,4.67 (3),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_691748395766401149,Wohnung in Garching bei München,152 CHF ,,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_39932401,Privatzimmer in München,102 CHF ,4.78 (23),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_682385962869362841,Eigentumswohnung in München,201 CHF ,5.0 (5),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_48468930,Privatzimmer in Oberhaching,84 CHF ,4.91 (34),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_619184479816724325,Privatzimmer in München,135 CHF ,4.67 (6),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_45131385,Wohnung in München,157 CHF ,4.36 (25),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_799895491022234570,Privatzimmer in Dachau,81 CHF ,5.0 (3),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_41711024,Wohnung in München,160 CHF ,4.66 (663),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_16427042,Privatzimmer in Garching bei München,111 CHF ,5.0 (4),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_17675625,Privatzimmer in München,86 CHF ,4.86 (87),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_205229,Privatzimmer in Vaterstetten,106 CHF ,4.71 (238),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_826034991163874180,Privatzimmer in München,75 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_35905585,Wohnung in München,275 CHF ,4.33 (3),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_674704440687427887,Privatzimmer in Oberschleißheim,81 CHF ,4.33 (21),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_675208473741353490,Wohnung in Unterhaching,138 CHF ,4.77 (22),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_831046127873225639,Hotelzimmer in Unterhaching,154 CHF ,Neu,Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_712232858683580682,Privatzimmer in München,283 CHF ,4.98 (44),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_51384676,Privatzimmer in Germering,86 CHF ,4.97 (39),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_46268782,Hotelzimmer in München,174 CHF ,,Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_674405830140747531,Privatzimmer in München,,4.65 (17),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_667336549483393023,Privatzimmer in Oberschleißheim,81 CHF ,4.65 (20),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_34359329,Privatzimmer in Hohenbrunn,92 CHF ,4.6 (20),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_33767567,Privatzimmer in München,171 CHF ,5.0 (20),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_16570713,Privatzimmer in München,190 CHF ,4.96 (69),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_804140728005254159,Wohnung in München,342 CHF ,5.0 (4),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_811294779304755303,Wohnung in München,152 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_858836688057192917,Privatzimmer in Dachau,,Neu,NA,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_666483417769820850,Privatzimmer in Geretsried,98 CHF ,5.0 (22),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_708685886424800953,Privatzimmer in München,160 CHF ,4.95 (19),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_4570849,Eigentumswohnung in München,305 CHF ,4.96 (23),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_814265619744213935,Privatzimmer in München,115 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_806455579958156321,Wohnung in München,,,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_4193194,Privatzimmer in München,104 CHF ,4.65 (91),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_18147550,Wohnung in München,,4.8 (339),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_711974738241690240,Eigentumswohnung in München,,5.0 (5),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_27854020,Wohnung in München,212 CHF ,,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_54237579,Privatzimmer in München,183 CHF ,4.6 (10),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_633838841954324891,Reihenhaus in Holzkirchen,177 CHF ,4.98 (46),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_846101737333327540,Wohnung in Vaterstetten,114 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_698464491046228709,Privatzimmer in Germering,137 CHF ,5.0 (12),NA,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_45323857,Wohnung in München,,4.5 (12),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_688115832976654973,Wohnung in München,183 CHF ,4.93 (14),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_789896530060175397,Wohnung in München,172 CHF ,,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_32744062,Hotelzimmer in München,158 CHF ,4.43 (7),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_710583506485803924,Wohnung in München,149 CHF ,5.0 (4),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_826105760991522469,Wohnung in München,212 CHF ,Neu,Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_580999731828307589,Ferienunterkunft in Dachau,213 CHF ,4.73 (44),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_723068370875452143,Gästehaus in München,160 CHF ,4.71 (7),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_725015858744560959,Wohnung in München,159 CHF ,4.22 (9),Private:r Gastgeber:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_42377118,Hotelzimmer in München,130 CHF ,5.0 (4),Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_14957195,Privatzimmer in München,98 CHF ,4.62 (42),NA,Muenchen,2023-04-28,2023-04-29,ja
2023-04-01,title_32375880,Hotelzimmer in München,117 CHF ,,Gewerbliche:r Vermieter:in,Muenchen,2023-04-28,2023-04-29,ja
